2.837325493677614645e+02,4.261114150545733423e+02
1.889334062145482445e-03,1.543264535004471099e+03
1.391315264847658924e-06,9.988738697797728827e-01
2.801819237512629570e+02,4.249365372598879276e+02
6.082216393790437423e-03,1.544860064103005243e+03
8.788932822319047545e-07,9.972807181034122337e-01
2.870350446137033487e+02,4.237418611531661554e+02
5.401782011138965556e-03,1.562284033478230867e+03
8.081402297446779814e-07,9.973663598805379005e-01
2.806661756656168905e+02,4.192832885608032143e+02
4.708462985196616192e-03,1.547747821680953621e+03
4.575235516996166993e-06,9.952061640676175269e-01
2.826956714409766960e+02,4.217270790140002532e+02
3.324367721696048789e-03,1.542616818196916938e+03
7.591985302301264792e-06,9.954242242530790818e-01
2.892787481434432948e+02,4.282111286353087962e+02
1.709342893271249136e-02,3.184319463910802369e+03
2.894429433604440760e+02,4.264328360180667232e+02
4.942857772099265752e-03,2.764523670259273786e+03
2.893193565182626230e+02,4.277412122874038118e+02
2.326964019329121752e-02,2.757686528981837455e+03
2.895875690718887085e+02,4.226226148211596865e+02
1.581496502762032644e-02,2.516429257433059774e+03
2.807739018133021318e+02,4.428379371796133341e+02
5.498364417031800528e-04,1.545185217419869559e+03
3.137898372839562793e-05,9.992742630410635929e-01
2.801632912329803275e+02,4.435020399497785775e+02
7.939866547057014556e-03,1.554041345584388864e+03
2.519820610977143571e-06,9.899844762572705958e-01
2.803004870036898524e+02,4.423363178989732205e+02
3.592493527896297410e-03,1.546059713465913092e+03
4.743409964218848237e-06,9.954456545004450874e-01
2.804420665635457794e+02,4.425499132532140720e+02
1.636416721319882209e-03,1.547433188607648617e+03
2.414865899116544981e-06,9.992005321685096808e-01
2.805355082054512650e+02,4.399463583112863603e+02
3.474306116137754717e-03,1.548381776180397082e+03
1.447766875703784073e-05,9.979643694746421767e-01
2.820174844244106680e+02,4.430949151019748342e+02
1.065155725041240726e-03,2.789397892616288573e+03
2.819827624297589068e+02,4.465987301595001213e+02
1.402085318527694635e-04,2.794839206334851951e+03
2.815364687511847706e+02,4.453144338903701964e+02
2.391561903518786211e-03,2.963770609788532965e+03
2.822254133105212190e+02,4.400739881187691367e+02
8.176570784852040322e-03,2.894506370494593284e+03
2.798886070026998141e+02,4.473898210760104917e+02
3.843283663765805738e-04,1.543963349650784494e+03
2.752056660705650819e-05,9.998129369058802451e-01
2.795825235839403717e+02,4.468980908035291009e+02
2.926811447132309993e-03,1.546414362979429825e+03
1.739858840161529862e-06,9.988148781732708592e-01
2.802092782823055472e+02,4.470167672788040818e+02
3.953019182343843474e-03,1.547533417178696936e+03
8.671067432537962798e-06,9.962645797817005766e-01
2.802740867117530570e+02,4.466697033200833289e+02
3.383983843956495097e-03,1.545764408615938692e+03
8.409656689113865414e-07,9.984828227409473511e-01
2.803346675243000732e+02,4.472953976439609391e+02
9.183676174321074928e-03,1.544059062514415700e+03
2.490375864633384917e-05,9.934136229347517721e-01
2.799357574943905433e+02,4.477072167991612446e+02
2.995569389964690432e-04,1.553096573185771831e+03
2.801205059510996307e+02,4.477606657867127069e+02
7.182031966092424988e-04,1.551843503347967726e+03
2.802323773162623866e+02,4.495724879104969887e+02
1.560444874679091029e-02,1.554236521336625174e+03
2.804343061519644493e+02,4.475153421252806538e+02
1.420281976135222366e-03,1.549577133388845141e+03
2.800407099955082231e+02,4.486135578518765215e+02
6.574039615533962613e-03,1.542673178281917217e+03
5.500939959727551084e-05,9.955114802605032898e-01
2.801776570555659305e+02,4.482885886735671193e+02
2.293308652564914844e-03,1.543783354142277858e+03
2.120371344657865376e-06,9.980652086602561646e-01
2.800792718186235675e+02,4.481366638142731063e+02
2.862406373261790898e-03,1.550376780871306664e+03
4.872781803421038390e-06,9.985091490614776966e-01
2.801543124647837999e+02,4.485646849615251313e+02
1.013802207404629585e-04,1.541688531238203723e+03
6.412665939813790115e-06,9.998429886082239593e-01
2.802901308823128943e+02,4.483240132816726486e+02
1.188303872987314311e-03,1.550245623192201265e+03
2.016429385516977976e-05,9.992641159857214017e-01
2.805560278900094318e+02,4.482057639310709760e+02
1.551687548748064728e-03,1.551814857475356348e+03
2.800242159512866920e+02,4.497644737257255656e+02
5.337471848285736675e-04,1.553035000957502916e+03
2.796970910087219977e+02,4.495625041086320834e+02
7.869899789174933380e-03,1.550400189657618512e+03
2.806657219428488474e+02,4.489362894996521618e+02
6.224353963115046226e-03,1.553304637084002024e+03
2.795207721200360425e+02,4.497313866093895740e+02
4.903234429866949566e-03,1.550212410774234286e+03
1.430128573218052688e-04,9.971440162309063160e-01
2.800472847597748114e+02,4.494962964752459129e+02
3.418468422222698672e-03,1.543444269737861759e+03
7.499545816874386302e-06,9.979035207987652090e-01
2.798314457293986379e+02,4.493982008900040910e+02
5.770993616236619762e-04,1.542077690028734878e+03
5.537990950811898238e-08,9.993708925981635849e-01
2.802059689284059232e+02,4.495378954258213184e+02
2.898209778927733626e-03,1.542752703781736500e+03
3.679120252072581664e-06,9.970958013129977981e-01
2.799231411895476640e+02,4.497981762173408242e+02
2.347009538619020477e-04,1.542076940540078567e+03
7.906504993263314835e-06,9.998835086683696138e-01
2.802586571621250187e+02,4.498604678690498417e+02
1.367690449857406065e-03,1.548631738824425838e+03
2.798517212921616988e+02,4.494138949444379136e+02
1.600979935599648740e-03,1.553177286162863766e+03
2.799947677791088267e+02,4.492389548269956663e+02
1.824741955874252964e-03,1.553461994465640373e+03
2.799493332427251175e+02,4.495021862137639346e+02
1.223687988531618753e-03,1.557103337279945663e+03
