2.800638250064176873e+02,4.289558604310545888e+02
7.692181688929455342e-04,1.544843012292238654e+03
4.656010161144201419e-07,9.986713188307334566e-01
2.816908046919344315e+02,4.296646476345868564e+02
1.271000019025893702e-03,1.543811648746598848e+03
3.743018649585748044e-06,9.984776916383801826e-01
2.820047129469224387e+02,4.290991274751886522e+02
2.383538715688403222e-03,1.546893317141639955e+03
1.719992958704978873e-06,9.967187022629930837e-01
2.819272656788486984e+02,4.293098449137766011e+02
1.149309493367018297e-03,1.560868634459175382e+03
8.909491240711951078e-06,9.995390870359095459e-01
2.799509862288836644e+02,4.281793784551678073e+02
4.415681240319067891e-03,1.548850419511319615e+03
2.807776497985632325e-06,9.989379198805611315e-01
2.799238833789967771e+02,4.285248232739633636e+02
4.156061185992327616e-04,1.559197656732436371e+03
1.519812010549259137e-06,9.997553507500887005e-01
2.798376135090873618e+02,4.290002773975739387e+02
2.550390169116890449e-04,1.546918786926203893e+03
7.764789367475881363e-07,9.996045816931732331e-01
2.797918650154402371e+02,4.284788479232720420e+02
1.065318092638647615e-03,1.543022251406956229e+03
2.438679735094442389e-07,9.992316526244893193e-01
2.826281859417014743e+02,4.320799430518613349e+02
2.076037276681059768e-03,1.551833849755242909e+03
2.825807275538269323e+02,4.308268423849722240e+02
7.548245229067311211e-04,1.551684519933042111e+03
2.824959375215722730e+02,4.349439673867682359e+02
2.109539774135538170e-02,1.553682982743371895e+03
2.803710006141383246e+02,4.420696217655182636e+02
6.923711675566499805e-04,1.545997630284467959e+03
1.702557998203502450e-05,9.994587626771913591e-01
2.802980053473305588e+02,4.415874656002649203e+02
1.644547507468444329e-04,1.544504440844918918e+03
1.852435773132792894e-05,9.997233992151691728e-01
2.801012091156438828e+02,4.412647186179874552e+02
1.864436327575503746e-03,1.559338488213266828e+03
2.327829036659878745e-06,9.991747007397222546e-01
2.805749647420473138e+02,4.411881379391602422e+02
1.415285400552983210e-03,1.545898607087127175e+03
6.135054225207164143e-06,9.975150083547876800e-01
2.800247536746639980e+02,4.409533005471121214e+02
3.241132094187233346e-05,1.546750272344719178e+03
1.361662248903565071e-07,9.999818705515484130e-01
2.796194048948926252e+02,4.412485360106649068e+02
3.109665919449143730e-03,1.544717987716529024e+03
1.511671518728233066e-06,9.990851478348998782e-01
